"id";"SIRET";"secteur";"public";"public_employer_type";"Rue";"Ville";"Code postal";"Filière"
35487;;"Hôtellerie, restauration";FAUX;;"2 Route de Montardon";"Serres-Castet";"64121";"seconde_only"
35488;"11004301500012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Rue Marcel Guiet";"L'Aigle";"61300";"seconde_only"
35489;"35264515400043";"Agriculture";FAUX;;"205 Route de la Gare";"Rivière-Saas-et-Gourby";"40180";"seconde_troisieme_or_quatrieme"
35490;"30587411700487";"Social";FAUX;;"4 Avenue des Pyrénées";"Plaisance-du-Touch";"31830";"seconde_only"
35491;"21350136400037";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"16 Boulevard Plazanet";"Janzé";"35150";"seconde_only"
35492;"39123890400026";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"36 Rue Pasteur";"Norroy-le-Sec";"54150";"seconde_only"
35493;"41156864500013";"Automobile";FAUX;;"null RTE NATIONALE 372 ";"VILLIERS-EN-BIERE";"77190";"seconde_only"
35494;"40908207000031";"Hôtellerie, restauration";FAUX;;"  102 AV WINSTON CHURCHILL ";"ARRAS";"62041";"seconde_only"
35495;"44053831200024";"Paramédical";FAUX;;"31 La Grande Ouche";"Saint-Benoît-du-Sault";"36170";"seconde_only"
35496;"48895317500046";"Agriculture";FAUX;;"2 Rue de l’Aunay";"La Chapelle-aux-Naux";"37130";"seconde_only"
35497;"40088879800032";"Paramédical";FAUX;;"null IMP DE KERGILBERT ";"MAEL-CARHAIX";"22340";"seconde_only"
35498;"90505582800016";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Rue des Guerches";"Matignon";"22550";"seconde_only"
35499;"17920431800366";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"10 Rue Paul Adolphe Souriau";"Boulogne-Billancourt";"92100";"seconde_only"
35500;"98455840300015";"Santé";FAUX;;"1060 AV DE BORGO ";"BORGO";"20290";"seconde_only"
35501;"17710431200018";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Bey - 2 rue des vignes";"Bey";"71620";"seconde_only"
35502;"17570431100216";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"3 Allee de la Terrasse";"Thionville";"57100";"seconde_only"
35503;"21100371000020";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Rue des Ecoles";"Traînel";"10400";"seconde_only"
35504;"72206456500038";"Commerce et distribution";FAUX;;"null null ZI DES ECOBUTS  - 108 boulevard Jean Monnet";"CHALLANS";"85300";"seconde_only"
35505;"72206456500038";"Immobilier, transactions immobilières";FAUX;;"null null ZI DES ECOBUTS  - 108 bd Jean Monnet";"CHALLANS";"85300";"seconde_only"
35506;"21390402200018";"Agroéquipement";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"null null null";"PAGNEY";"39350";"seconde_only"
35507;"49254665000010";"Enseignement";FAUX;;"    CHEMIN DES VIGNERONS ";"WOIMBEY";"55584";"seconde_only"
35508;"17800430500169";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"6 Rue des Ecoles";"Villers-Saint-Sépulcre";"60134";"seconde_only"
35509;"21310455700011";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2 Impasse d’Artigaut";"Rieux-Volvestre";"31310";"seconde_only"
35510;"32368669100318";"Social";FAUX;;"7 Rue de la Fontaine du Mail";"Chenôve";"21300";"seconde_only"
35511;"88932721900016";"Agriculture";FAUX;;"10 Nouaillat";"Magnat-l'Étrange";"23260";"seconde_only"
35512;"91022595200019";"Environnement";FAUX;;"  29 RUE DE FOLKLING ";"THEDING";"57669";"seconde_only"
35513;"21550102400024";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"null PL DE LA MAIRIE  - rue sous le moulin";"CHARNY-SUR-MEUSE";"55100";"seconde_only"
35514;"17110431800240";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"5 Chemin de l'Horte";"Lauraguel";"11300";"seconde_only"
35515;"11004301500012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"179 avenue des collines de tamaris";"La Seyne-sur-Mer";"83500";"seconde_only"
35516;"78185790900019";"Santé";FAUX;;"2 Avenue du 8 Mai 1945";"Branne";"33420";"seconde_only"
35517;"17710431200018";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"7 Rue de la République";"Blanzy";"71450";"seconde_only"
35518;"41909028700014";"Commerce et distribution";FAUX;;"52 Rue du Bon Air";"Wimereux";"62930";"seconde_only"
35519;"19830145900014";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  172 CHEMIN SOLDAT MACRI ";"HYERES";"83069";"seconde_only"
35520;"33916494900044";"Sport";FAUX;;"  10 ALL JEAN AMROUCHE ";"BLOIS";"41018";"seconde_only"
35521;"21540137300026";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Rue des Ecoles";"Cons-la-Grandville";"54870";"seconde_only"
35522;"21540137300026";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"1 Rue des Ecoles";"Cons-la-Grandville";"54870";"seconde_only"
35523;"13000548122931";"Social";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"15 Rue des Artisans";"Hagondange";"57300";"seconde_only"
35529;"21100324900045";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"16 Rue Neuve";"Saint-Benoist-sur-Vanne";"10160";"seconde_only"
35530;"21270067800023";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"6 Rue Chasse Maree";"Bézu-Saint-Éloi";"27660";"seconde_only"
35531;"21840007500519";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"7 Rue du Docteur Geoffroy - 7 rue Docteur Geoffroy";"Avignon";"84000";"seconde_only"
35532;"21510263300033";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"4 Rue des Ecoles";"Gueux";"51390";"seconde_only"
35533;"79789614900037";"Santé";FAUX;;"  37 AVENUE DU BARON HAUSSMANN ";"CESTAS";"33122";"seconde_only"
35534;"27200249700023";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"11 Rue Jean Donat Leandri";"Propriano";"20110";"seconde_only"
35535;"21510110600031";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Allee Des Ecoles";"Champigny";"51370";"seconde_only"
35536;"31150894902960";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Rue de la Colombière";"Arches";"88380";"seconde_only"
35537;"92206213800016";"Comptabilité, gestion, ressources humaines";FAUX;;"17 Boulevard Sainte Barbe";"Dunkerque";"59140";"seconde_only"
35538;"49389589000025";"Environnement";FAUX;;"Rue de la Reine Mathilde";"Vire Normandie";"14500";"seconde_only"
35539;"21550551200024";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"67 Rue Raymond Poincaré";"Vigneulles-lès-Hattonchâtel";"55210";"seconde_only"
35540;"42333429100121";"Logistique et transport";FAUX;;"2 Rue Auguste Perret";"Lagord";"17140";"seconde_only"
35541;"21780389900012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Impasse des Ecoliers";"Méré";"78490";"seconde_only"
35542;"78991225000022";"Automobile";FAUX;;"101 RUE SOMMEVILLE ";"COMBS-LA-VILLE";"77380";"seconde_only"
35543;"77562017200186";"Audiovisuel";FAUX;;"7 Rue du Commandant Riviere";"Nevers";"58000";"seconde_only"
35546;"21030100800020";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"31 Grande Rue";"Diou";"03290";"seconde_only"
35547;"21350240400014";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"5bis Place de la Gabillais";"Le Rheu";"35650";"seconde_only"
35548;"20003607700010";"Culture et patrimoine";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"44 Rue Marceau";"Cogolin";"83310";"seconde_only"
35549;"21020445900064";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"257 Rue Desains";"Marle";"02250";"seconde_only"
35550;"59820110100089";"Bâtiment et travaux publics (BTP)";FAUX;;"  2 RUE MAURICE DE BROGLIE ";"AULNAY-SOUS-BOIS";"93005";"seconde_only"
35551;"59820110100089";"Bâtiment et travaux publics (BTP)";FAUX;;"14 Rue Francis de Pressensé";"Saint-Denis";"93210";"seconde_only"
35552;"77811508900113";"Social";FAUX;;"3 Rue Vitruve";"Villebon-sur-Yvette";"91140";"seconde_only"
35553;"21550258400034";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"null null JOUY SOUS LES COTES ";"GEVILLE";"55200";"seconde_only"
35554;"37831458700015";"Hôtellerie, restauration";FAUX;;"   QUAI QUERVEUR ";"SAUZON";"56241";"seconde_only"
35555;"21830099400025";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"459 Chemin des Aubrèdes";"Puget-sur-Argens";"83480";"seconde_only"
35556;"32775342200028";"Commerce et distribution";FAUX;;"Rue de Kerfolic";"Tréguier";"22220";"seconde_only"
35557;"75480071201192";"Banque et assurance";FAUX;;"87 Rue Nationale";"Bar-sur-Aube";"10200";"seconde_only"
35558;"30540504500116";"Logistique et transport";FAUX;;"Rue de la République";"Monchy-Saint-Éloi";"60290";"seconde_only"
35559;"53028900000000";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue Pierre de Coubertin";"Laval";"53000";"seconde_only"
35560;"50031004000018";"Industrie, ingénierie industrielle";FAUX;;"1 RUE DE LA COLONNE ";"LONGEAU-PERCEY";"52250";"seconde_only"
35561;"84398858500017";"Environnement";FAUX;;"28 Rue Gambon";"Bourges";"18000";"seconde_only"
35562;"21760157400114";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Avenue du President Allende";"Canteleu";"76380";"seconde_only"
35563;"80413147200016";"Environnement";FAUX;;"225 Chemin de Cabe";"Nassiet";"40330";"seconde_only"
35564;"26590456500016";"Social";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"124bis Rue Joseph Bouliez - Maison de la petite enfance ";"Pecquencourt";"59146";"seconde_only"
35565;"21510218700030";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"2bis Rue d’Esternay";"Les Essarts-le-Vicomte";"51310";"seconde_only"
35566;"81110875200049";"Santé";FAUX;;"   ALL MARCEL DISCAZEAUX ";"PEYREHORADE";"40224";"seconde_only"
35567;"13000548123624";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"71 Chemin de la Charreyrasse";"Aubenas";"07200";"seconde_only"
35568;"17270431400019";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"35 Voie de l’Epargne";"Val-de-Reuil";"27100";"seconde_only"
35569;"17110431800240";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Ecoles";"Couiza";"11190";"seconde_only"
35570;"19300929700014";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"5 AV PELADAN ";"NIMES";"30000";"seconde_only"
35571;"21920025000195";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"11 RUE YOURI GAGARINE ";"COLOMBES";"92700";"seconde_only"
35572;"19511474900029";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"null RUE MARCEL ALIN ";"FRIGNICOURT";"51300";"seconde_only"
35573;"21350204000016";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place des Droits de l'Homme";"Nouvoitou";"35410";"seconde_only"
35574;"21540029200037";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Place du General de Gaulle";"Audun-le-Roman";"54560";"seconde_only"
35575;"77642170300021";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"15 Place de l'Eglise";"La Talaudière";"42350";"seconde_only"
35576;"80363622400013";"Banque et assurance";FAUX;;"117 RUE DE CHARENTON ";"PARIS 12";"75012";"seconde_only"
35577;"21830116600037";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Chemin du Moulin";"Saint-Maximin-la-Sainte-Baume";"83470";"seconde_only"
35578;"21830126500144";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"103 rue charles fourier";"La Seyne-sur-Mer";"83500";"seconde_only"
35579;"42248590400011";"Hôtellerie, restauration";FAUX;;"382 AV DE PARIS ";"NIORT";"79000";"seconde_only"
35580;"40114934900029";"Hôtellerie, restauration";FAUX;;"218 AV DE LA ROCHELLE ";"NIORT";"79000";"seconde_only"
35581;"42508003300094";"Comptabilité, gestion, ressources humaines";FAUX;;"7 RUE JEAN LECANUET ";"ARRAS";"62000";"seconde_only"
35582;"42508003300094";"Comptabilité, gestion, ressources humaines";FAUX;;"  7 RUE JEAN LECANUET  - Le Rosati";"ARRAS";"62041";"seconde_only"
35583;"42508003300094";"Comptabilité, gestion, ressources humaines";FAUX;;"  7 RUE JEAN LECANUET  - Le Rosati";"ARRAS";"62041";"seconde_only"
35584;"21220246900012";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"7 Rue du Stade";"Pommeret";"22120";"seconde_only"
35585;"80250282300015";"Commerce et distribution";FAUX;;"65 AV JEAN JAURES ";"LYON 7EME";"69007";"seconde_only"
35586;"45098920700029";"Hôtellerie, restauration";FAUX;;"54 AV DE LATTRE DE TASSIGNY ";"MARENNES-HIERS-BROUAGE";"17320";"seconde_only"
35587;"84919055800023";"Hôtellerie, restauration";FAUX;;"Zone Industrielle la Jarrie";"Dolus-d'Oléron";"17550";"seconde_only"
35588;"11000201100044";"Fonction publique";VRAI;"Ministère de l'Intérieur";"Rue de Bourgogne";"Orléans";"45000";"seconde_only"
35589;"------0780436a";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"13 Square de la Tarentaise";"Maurepas";"78310";"seconde_only"
35590;"97794599700012";"Hôtellerie, restauration";FAUX;;"10 Rue du Bois Mongin";"Saint-Preuil";"16130";"seconde_only"
35591;"82370563700028";"Arts du spectacle";FAUX;;"Avenue Docteur Emmanuel Agostini - Centre Culturel Cassis";"Cassis";"13260";"seconde_only"
35592;"82370563700028";"Arts du spectacle";FAUX;;"Avenue Joseph Roumanille - Maison Ritt et Centre culturel de Cassis";"La Ciotat";"13600";"seconde_only"
35593;"48378844400014";"Commerce et distribution";FAUX;;"La Villeneuve Runellou";"Plouray";"56770";"seconde_only"
35594;"22250001900013";"Bâtiment et travaux publics (BTP)";VRAI;"Collectivité territoriale (communes, départements, régions, leurs regroupements et leurs établissements)";"3b rue gay-lussac";"Besançon";"25000";"seconde_only"
35595;"33434868700057";"Maintenance";FAUX;;"79 Route de Sarrazy";"Penne-d'Agenais";"47140";"seconde_only"
35596;"33434868700057";"Industrie, ingénierie industrielle";FAUX;;"79 Route de Sarrazy";"Penne-d'Agenais";"47140";"seconde_only"
35597;"84920373200045";"Banque et assurance";FAUX;;"1 RUE DE GRESAILLE ";"BOE";"47550";"seconde_only"
35598;"84920373200045";"Banque et assurance";FAUX;;"19 Rue Jules Ferry";"Aiguillon";"47190";"seconde_only"
35599;"51144900100011";"Social";FAUX;;"1 RUE DE LA KARRE BECQUE ";"HAZEBROUCK";"59190";"seconde_only"
35600;"45170044700027";"Conseil et audit";FAUX;;"  5 AV DE LA GARE ";"ALIXAN";"26004";"seconde_only"
35601;"13000548124366";"Fonction publique";VRAI;"Ministère du Travail, de la Santé, des Solidarités et des Familles";"245 Rue Theodore Matthieu";"Rodez";"12000";"seconde_only"
35602;"75381310400027";"Hôtellerie, restauration";FAUX;;"9 RTE D'OPIO ";"LE ROURET";"06650";"seconde_troisieme_or_quatrieme"
35603;"21140417300034";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue des Écoles";"Noues de Sienne";"14380";"seconde_only"
35604;"21540493000046";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"Rue sous Chatier";"Saulnes";"54650";"seconde_only"
35605;"32612004500033";"Industrie, ingénierie industrielle";FAUX;;"  176 RUE DES PRES CHARDONS ";"ALBY-SUR-CHERAN";"74002";"seconde_only"
35606;"21420218600562";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Allée Rachel";"Saint-Étienne";"42100";"seconde_only"
35607;"21420218600562";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"9 Allée Rachel";"Saint-Étienne";"42100";"seconde_only"
35608;"17201431800015";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  1 BD PUGLIESI CONTI ";"AJACCIO";"2A004";"seconde_only"
35609;"17201431800015";"Enseignement";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  1 BD PUGLIESI CONTI ";"AJACCIO";"2A004";"seconde_only"
35610;"17201431800015";"Fonction publique";VRAI;"Ministère de l'Éducation nationale, de l'Enseignement supérieur et de la Recherche";"  1 BD PUGLIESI CONTI ";"AJACCIO";"2A004";"seconde_only"
35611;"75280227200027";"Tourisme";FAUX;;"1650 CHE DU PLAN OLIVE  - ZA Bregadan";"CASSIS";"13260";"seconde_only"
35612;"75280227200027";"Tourisme";FAUX;;"1650 CHE DU PLAN OLIVE ";"CASSIS";"13260";"seconde_only"
